pair_id,theta_deg,hxy,f_mean,f_std,f_slope,f_quad,f_spread,f_autoc1,f_switch
E00012,51.841737769876296,0.7057864904476496,0.03899463147119084,0.4024579803211279,6.1177562893139666e-06,8.726914453506239e-07,0.5341102586731851,0.1479896935376836,0.37341955668574095
E00013,22.46643415499792,0.9904046540181333,0.12597242752502602,2.6581662755765088,0.00037626909876269576,3.927026102851611e-06,5.212738499503715,0.09453486338793377,0.3971132996698272
E00014,20.82204123928763,0.8689813476785694,0.04099846607474382,0.48574514219283393,3.1519507782113125e-05,8.277572570100588e-08,0.7091041602303106,0.11467820354553065,0.39352642661482173
E00015,164.0037562901453,0.8852989174212404,0.03816884575046756,0.37808351673808027,2.828993362001752e-05,4.2667742218046814e-08,0.6409208238173636,0.1568196259884064,0.3770409943761589
E00016,69.56631811679773,1.0,0.07160291938939929,0.9705456512700559,6.813604843374542e-05,7.078431041408854e-06,1.3062812419534844,0.32471801527004274,0.33142693834779857
E00017,33.59283990699071,0.8168690079997369,0.03585559964333844,0.30513778307367967,2.3378447133945967e-05,2.7073310447760374e-07,0.5729962722942299,0.15634420997869125,0.3892776674029102
E00018,25.708636013729436,1.0,0.045136505343466984,0.6412333712422515,3.1777548182446e-05,2.317652896969292e-06,1.203730764182398,0.2039607138727103,0.3707950882897087
E00019,52.709803479155724,0.7862243599815331,0.06898555268931716,1.8002357834919964,0.0005975277769682159,6.187632584928653e-06,2.1971116187190303,0.14787149706909483,0.38899066735699017
E00020,48.76719154102666,0.6707211655960376,0.048649381316261085,0.4582531524659219,0.00016948667354206378,9.902228332526816e-08,0.7024101833485805,0.15022137796284554,0.39767176019072425
E00021,101.2096612546279,0.6484742135020479,0.08346746728475049,0.7607781402139929,0.00013888551428589368,4.470491962124315e-06,1.0674388912728363,0.139802373214276,0.38140695205268665
E00022,7.541538953379588,0.8774502880379069,0.04542352788424153,1.0988460555294872,0.0004677323813836365,6.373485233241144e-06,1.3025971587064502,0.08406737954831417,0.4392107553922043
E00023,103.09377655046701,0.6801851362465894,0.03660011567739728,0.8278840690609524,0.00023060806429077936,4.582219732366866e-06,0.9682680245988333,0.14958793119957886,0.3910503147453573
E00024,73.32747139515727,0.5792815891715566,0.04264889510098958,1.5377244053074794,0.00017611279744629004,1.4927575716546247e-05,2.0881622738031527,0.13672941322935736,0.40985605576587486
E00025,117.05639335347453,0.5948710958622858,0.06297517259085737,0.684239321855413,0.00019333351840976416,3.963702633032671e-06,0.8991279272861188,0.10880236531562831,0.4093610931073615
E00026,82.57023307546935,0.4054714548885948,0.07443952752615497,0.9641576086810645,0.0009749165417242244,1.6291201619863807e-05,1.3673690276436874,0.045382792513512724,0.42330439284718624
E00027,79.13479815295563,0.7001351488490118,0.06722081621464404,0.7817020023380183,0.0006215715858488069,6.212438598855785e-06,1.0708549417950048,0.24700726409624058,0.4186289056310232
E00028,26.92922571696949,0.9687474823887032,0.07532782596455473,0.695912921232069,0.0009824494473011753,1.803118053597498e-05,0.9915756579582846,0.2237212170203336,0.4018541818615044
E00029,9.111432723055502,1.0,0.03724762998588639,0.4382748301189171,0.0006327277518792746,2.2350501102926656e-06,0.6586802537933277,0.169635964168306,0.3696091156096537
E00030,126.2426567137265,0.6605555016157655,0.0413154605903396,0.5239785323752087,8.918470287144736e-05,2.3185115861458106e-06,1.061740496596433,0.11103361705236088,0.3962175581132927
E00031,27.521082129676994,1.0,0.048145987504547794,0.9744253272478589,0.0008239873331621051,4.8134678189136204e-06,2.1704446738184746,0.44392888501677563,0.35279493906567366
E00032,49.038267732329594,1.0,0.06806534400477311,1.2439839030442452,0.0007594072376674455,3.710757733331066e-05,2.521015204536618,0.30739683305654786,0.33848055505518876
E00033,29.047962519630175,0.8414472676912697,0.055356506891791626,0.5713376698753744,0.00014831009792887852,8.374414656437228e-06,0.8758276189905554,0.1312892464430342,0.3930264048747461
