pair_id,theta_deg,hxy,f_std,f_autoc1,f_switch,f_slope,intervention_id,regime
NG15|J1630+3734|58396.953466443|1229.720|334,44.94214055712486,0.374648713138104,0.1316792601356487,-0.2731154746458424,1.0,-0.005813466254058215,INT_02_GW190503_185404_v2,pre
NG15|J0340+4130|56921.489063882|1342.982|411,50.5229591382826,0.3190163641968978,0.03328794426431278,-0.20602090498203116,1.0,0.0005584565054199253,INT_01_GW150914_v4,pre
NG15|J1713+0747|58466.730746846|1355.466|25005,51.13808988970119,0.5301794513756756,0.1683119766419049,0.09022892975512034,0.7777777777777778,-0.0009418543717368832,INT_02_GW190503_185404_v2,pre
NG15|B1937+21|56948.867527541|900.466|21789,28.71863363405699,0.741135501233885,0.23515725628559347,0.22804194944138909,0.75,-0.012727783352197555,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|55674.303422464|803.542|15301,23.942845989832684,0.6704892065955853,0.05990495646649067,0.6087468731062761,0.5,0.00017998649281950326,INT_01_GW150914_v4,pre
NG15|J2017+0603|57375.783999270|1174.797|1019,42.23589045618255,0.4157653943865864,0.10266238617694065,-0.3210487461973606,0.6666666666666666,0.0013554804045413738,INT_01_GW150914_v4,post
NG15|J1640+2224|57205.082593622|1550.803|4433,60.76303346466554,0.18028032621226553,0.22731039914449813,-0.30707762801899047,0.75,-0.007059980800200217,INT_01_GW150914_v4,pre
NG15|B1855+09|58964.415035802|1600.079|5729,63.19103594038669,0.28934067516852396,0.14812086232635704,0.20002449703224162,0.6666666666666666,0.0011327447696990686,INT_05_GW200219_094415_v1,post
NG15|J1705-1903|58099.649685261|1613.154|4379,63.83528734817251,0.20736951295771772,0.06711822372600153,-0.17299961911398476,0.6666666666666666,0.0012021349968029944,INT_02_GW190503_185404_v2,pre
NG15|J1918-0642|57948.353430168|1217.932|1307,44.36130418274786,0.2241383405254812,0.0835359898369098,0.24030169376321853,0.6666666666666666,0.003227023917972612,INT_02_GW190503_185404_v2,pre
NG15|J1713+0747gbt|56647.787869739|1805.454|11661,73.3105872118217,0.6872914017729365,0.12983154140255873,-0.2609817793503583,0.6666666666666666,0.0003853147310277575,INT_01_GW150914_v4,pre
NG15|J1802-2124|58060.965229111|857.500|6541,26.601547134100922,0.245145790128474,0.04505281948721128,-0.13288965875591763,0.6666666666666666,0.0007949992905286982,INT_02_GW190503_185404_v2,pre
NG15|J0740+6620|58583.422618099|916.105|11497,29.489222373358132,0.3450436085770705,0.11739073062871165,-0.15110246639521085,0.6666666666666666,-0.0025150219212393406,INT_02_GW190503_185404_v2,pre
NG15|J1713+0747|58753.865787618|1586.655|961,62.529588070549835,0.6551271727958011,0.22120915989367806,-0.15112649822820445,1.0,0.0020558959581110712,INT_04_GW191126_115259_v1,pre
NG15|J2043+1711|57110.554754158|1411.728|4243,53.9103172476244,0.4167815891074228,0.054331442655094965,1.0,0.0,-0.001671423850239972,INT_01_GW150914_v4,pre
NG15|J0636+5128|58040.619700399|831.732|23964,25.331866807077976,0.4509491014227198,0.08744433472137125,-0.067532258989488,0.6666666666666666,-0.0020058453716555306,INT_02_GW190503_185404_v2,pre
NG15|J0613-0200|57705.404281425|1282.103|7461,47.52323589127741,0.38649416088937905,0.10885303295510579,-0.8049753935021167,1.0,-0.003375909363102525,INT_01_GW150914_v4,post
NG15|J1024-0719|55949.311719376|1367.150|5264,51.71380181693406,0.3143407705808326,0.0799034135267942,0.9999999999999999,0.0,3.2576198566350795e-05,INT_01_GW150914_v4,pre
NG15|J1744-1134|55365.119430889|1755.426|8486,70.84553104136594,0.6648152057956537,0.11545553052991472,0.4396936006485631,0.8571428571428571,0.002279281884198118,INT_01_GW150914_v4,pre
