pair_id,theta_deg,hxy,f_std,f_autoc1,f_switch,f_slope,intervention_id,regime
NG15|B1937+21|57614.075731232|1607.138|11530,63.53885779029568,0.69303499541805,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21|57622.067327427|1200.133|3145,43.484284618145196,0.00011498702048726616,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21|57648.014523460|1606.915|14901,63.5278697930539,0.6676275569288695,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21|57666.934764837|1487.624|1497,57.64998109812632,0.7037459663806745,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21|57703.901958099|1655.461|14352,65.91990259170556,0.6057771876375095,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21|57734.870405294|862.958|21528,26.870482062108184,0.8404482096738342,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21|57752.708980034|2186.810|5570,92.10134360704687,0.6938742875698933,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21|57775.643256033|2312.272|5361,98.28329925703727,0.3798980901031965,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21|57775.643256036|2374.767|5356,101.36264852889767,0.452793512223344,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21|57775.643256043|2395.928|5354,102.40532570214096,0.463709322993623,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21|57873.376183036|1837.475|6405,74.8883749233865,0.5923156148681985,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21|57893.346329784|880.937|16337,27.756370862152643,0.8026083440722531,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21|57907.278492932|1749.692|1766,70.5629966190146,0.27560637053575876,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21|57948.207339534|1167.513|8648,41.87698206197132,0.2184017549074615,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21|57948.207339540|1718.022|8690,69.0025039165613,4.204891842746579e-05,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21|57949.182955823|2324.131|5459,98.86763405206075,0.6686024968829262,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21|57970.113718998|2299.804|7060,97.6689568821024,0.4479189017786561,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21|58014.892675479|884.854|20470,27.949375280072115,0.8332306767580102,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21|58015.908819514|1717.963|11036,68.99959677827759,0.08164914395261959,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
