dynamics,nominal_time,preparation_vertex,robust_tv_5pct,median_tv,minimum_tv,maximum_tv,optimized_legacy_scale
heat,0.09973793796812819,6,0.06278348945580435,0.06435335432040812,0.06229498182541218,0.06757097217629073,0.09405502520820334
heat,0.09973793796812819,7,0.06284161331137567,0.06419672255116388,0.06241835322716023,0.06626423863455613,0.09405502520820334
heat,0.09973793796812819,8,0.06261846099866424,0.06433250804249753,0.062340743374731195,0.06683385004047485,0.09405502520820334
heat,0.09973793796812819,9,0.06276776020053652,0.06403026368369036,0.06210394904927244,0.06627710597500815,0.09405502520820334
heat,0.09973793796812819,10,0.06303058771031864,0.0644017385284136,0.06245694269565978,0.066875846584159,0.09405502520820334
heat,0.09973793796812819,11,0.06262492384121032,0.06410116200020297,0.062076573695976266,0.06651190988013485,0.09405502520820334
heat,0.12184757965130938,0,0.07395294304880463,0.07595933153878925,0.07327962432969849,0.07902597600252126,0.09405502520820334
heat,0.12184757965130938,1,0.07387683571558071,0.07603857549304435,0.07351950281864521,0.07950920326292346,0.09405502520820334
heat,0.12184757965130938,2,0.0743888907597095,0.07585340268721752,0.07375788563188343,0.0785343370105287,0.09405502520820334
heat,0.12184757965130938,3,0.07413982808977759,0.07576978888364053,0.07393821994931957,0.07855430921332662,0.09405502520820334
heat,0.12184757965130938,4,0.07417714075644442,0.07580318313168524,0.07318206155726026,0.0781630783710631,0.09405502520820334
heat,0.12184757965130938,5,0.0740503707420959,0.07580627253430741,0.07380130868808163,0.07871171857083502,0.09405502520820334
heat,0.12184757965130938,6,0.07416919896479521,0.07600762839423233,0.07359768962778378,0.07979234310978155,0.09405502520820334
heat,0.12184757965130938,7,0.0742355726915614,0.07583320389419604,0.07374032449557538,0.07827678326610159,0.09405502520820334
heat,0.12184757965130938,8,0.07398664114747579,0.07600100776260812,0.07364392546107676,0.0789348840351871,0.09405502520820334
heat,0.12184757965130938,9,0.0741641694666106,0.07562879373978684,0.07335773996214191,0.07827830534348067,0.09405502520820334
heat,0.12184757965130938,10,0.07445664212076103,0.07607383153022834,0.07378791104487423,0.07898132988089435,0.09405502520820334
heat,0.12184757965130938,11,0.07398355185411447,0.07571114203621027,0.07334131350409658,0.07855326300068205,0.09405502520820334
heat,0.14885842809008706,0,0.08674602816905229,0.08906710952013917,0.08595835426006923,0.0926500800796524,0.09405502520820334
heat,0.14885842809008706,1,0.0866509940182222,0.08917130257435715,0.08624041341068604,0.09321750629885844,0.09405502520820334
heat,0.14885842809008706,2,0.08724037933150658,0.08893764935458337,0.08650227849941675,0.092101531797657,0.09405502520820334
heat,0.14885842809008706,3,0.08695763974207621,0.08884915984542172,0.08671026567159129,0.09209526439551295,0.09405502520820334
heat,0.14885842809008706,4,0.08700567923116641,0.08888367810056971,0.08583622984183828,0.09163366107839395,0.09405502520820334
heat,0.14885842809008706,5,0.08683880601884718,0.08889132040238443,0.086548890898664,0.09231403552710932,0.09405502520820334
heat,0.14885842809008706,6,0.08698277435353319,0.08911260743476696,0.08631615783404611,0.09352635473563813,0.09405502520820334
heat,0.14885842809008706,7,0.08705300187452578,0.08892198150803379,0.08647903380218633,0.0917891429686872,0.09405502520820334
heat,0.14885842809008706,8,0.08678203420347717,0.08912926782171576,0.08635920082743884,0.0925397735794884,0.09405502520820334
heat,0.14885842809008706,9,0.08699837994518617,0.08867109302539655,0.08601439401489741,0.09177144080549617,0.09405502520820334
heat,0.14885842809008706,10,0.08730618562754412,0.08920191051631568,0.08653766459042972,0.09258973888499777,0.09405502520820334
heat,0.14885842809008706,11,0.0867631463479833,0.08876575038955503,0.08601786595849802,0.09209042276643808,0.09405502520820334
heat,0.18185696980492713,0,0.10085336608896867,0.10350005715698948,0.09994054443388517,0.10765177819182209,0.09405502520820334
heat,0.18185696980492713,1,0.10073470199744233,0.10363686151259953,0.10026937512774069,0.10831226367407709,0.09405502520820334
heat,0.18185696980492713,2,0.1013920669355012,0.10333030096790083,0.1005488065859009,0.10705364867268566,0.09405502520820334
heat,0.18185696980492713,3,0.10108857903214391,0.1032588099285801,0.10078563573437141,0.10700445162457731,0.09405502520820334
heat,0.18185696980492713,4,0.10115032111762032,0.10329241663971195,0.09978775342599272,0.10646398397922857,0.09405502520820334
heat,0.18185696980492713,5,0.10093087390381733,0.1033105621799741,0.10059684025797479,0.10730692790386824,0.09405502520820334
heat,0.18185696980492713,6,0.10110464158113452,0.10355665430597086,0.10033480862819402,0.10863858609486711,0.09405502520820334
heat,0.18185696980492713,7,0.1011754690302716,0.10334135728781668,0.10051798790211533,0.10667596890860695,0.09405502520820334
heat,0.18185696980492713,8,0.10089012587806263,0.10359703771340048,0.10039096658611192,0.10751857188187518,0.09405502520820334
heat,0.18185696980492713,9,0.10116084204074421,0.10303379618094155,0.09995527564341387,0.10662791381940694,0.09405502520820334
heat,0.18185696980492713,10,0.10145619368242871,0.10366349461814814,0.10059008036111877,0.10757031421144861,0.09405502520820334
heat,0.18185696980492713,11,0.10084667082212866,0.10314127682186222,0.09999148094413161,0.10699377420059582,0.09405502520820334
heat,0.22217054076787307,0,0.11599905840004386,0.1189705140640805,0.11495318983159558,0.12372653590644739,0.09405502520820334
heat,0.22217054076787307,1,0.11585110238155233,0.1191773935503048,0.11533254888508332,0.12448716963547687,0.09405502520820334
heat,0.22217054076787307,2,0.11656805275816637,0.11878657616803043,0.11561912901628617,0.1230936825526804,0.09405502520820334
heat,0.22217054076787307,3,0.11623432239098999,0.11871005658736415,0.11588461034238866,0.12297866733351892,0.09405502520820334
heat,0.22217054076787307,4,0.11633336749488546,0.11877286700189651,0.11476245625727581,0.12235175617218633,0.09405502520820334
heat,0.22217054076787307,5,0.1160458668530577,0.11877343912523088,0.11566568933788969,0.12339358670218555,0.09405502520820334
heat,0.22217054076787307,6,0.1162544917805659,0.11904086479571294,0.11537610336771002,0.12489750610609708,0.09405502520820334
heat,0.22217054076787307,7,0.11631590429658999,0.11879052360722522,0.11557829121453655,0.12263912708788113,0.09405502520820334
heat,0.22217054076787307,8,0.1160340014688761,0.1191021061019262,0.11547307864267418,0.12356626885392083,0.09405502520820334
heat,0.22217054076787307,9,0.11637237811833133,0.11842844592101037,0.1148995104967406,0.12254560102643247,0.09405502520820334
heat,0.22217054076787307,10,0.11662466687186689,0.11916803460999748,0.11566661182044646,0.12361697176372419,0.09405502520820334
heat,0.22217054076787307,11,0.11595413633058035,0.11855362939783037,0.11498612514007697,0.12295943887206115,0.09405502520820334
heat,0.2714207172704789,0,0.1316895259596473,0.13496332188088433,0.13050760401943295,0.14033579824612982,0.09405502520820334
heat,0.2714207172704789,1,0.13150567536242472,0.13520695234331429,0.1309396678703647,0.14120042240369868,0.09405502520820334
heat,0.2714207172704789,2,0.13225209522177264,0.13477913531595054,0.131217306630507,0.13969277633456145,0.09405502520820334
heat,0.2714207172704789,3,0.13190560667167212,0.13469021658088107,0.13150926121061288,0.1394819504374186,0.09405502520820334
heat,0.2714207172704789,4,0.13205847383718883,0.13478538645743843,0.13027058665904953,0.13876301019680815,0.09405502520820334
heat,0.2714207172704789,5,0.13168448751666284,0.13477050711429522,0.1312580661614672,0.14004491213407178,0.09405502520820334
heat,0.2714207172704789,6,0.1319331308937446,0.1350496311373206,0.13094530421737272,0.141733666453218,0.09405502520820334
heat,0.2714207172704789,7,0.13197302909225736,0.13474607614212109,0.1311633695490221,0.13914912295288379,0.09405502520820334
heat,0.2714207172704789,8,0.13171874169128256,0.13512555191611253,0.13109996122137105,0.14014392597471487,0.09405502520820334
heat,0.2714207172704789,9,0.13214040765237584,0.13442177221781784,0.13034912071836427,0.13899048111923282,0.09405502520820334
heat,0.2714207172704789,10,0.13230631381930666,0.13520002947084397,0.13127093313084015,0.14018945751149273,0.09405502520820334
heat,0.2714207172704789,11,0.13158717363439687,0.13455960043344925,0.1305094231722336,0.1394507321609357,0.09405502520820334
heat,0.33158854233780644,0,0.14716129722755458,0.15072448223387153,0.1458476038891371,0.15665243745210705,0.09405502520820334
heat,0.33158854233780644,1,0.14693421905018877,0.1509600061774615,0.14631373585217491,0.1576197818047899,0.09405502520820334
heat,0.33158854233780644,2,0.14764136064904046,0.1505366492276617,0.14657810794819662,0.15603520781986918,0.09405502520820334
heat,0.33158854233780644,3,0.14733128963369557,0.15042741191738954,0.14689174154525825,0.15569136898153524,0.09405502520820334
heat,0.33158854233780644,4,0.1475582731939715,0.15050108880011429,0.14555529911973236,0.15487824115318616,0.09405502520820334
heat,0.33158854233780644,5,0.14707715223913242,0.15053257337547965,0.14660706241025007,0.15644423376993338,0.09405502520820334
heat,0.33158854233780644,6,0.14736714587249308,0.15082162780038505,0.1462787877295325,0.15830643861113466,0.09405502520820334
heat,0.33158854233780644,7,0.1473741530936497,0.15043732504523188,0.14650733440021227,0.1553905689415003,0.09405502520820334
heat,0.33158854233780644,8,0.1471792259847682,0.15088338221383435,0.14651185530230026,0.1564242472578887,0.09405502520820334
heat,0.33158854233780644,9,0.14770173436388104,0.1501709373345154,0.14553805115159155,0.1551426406795026,0.09405502520820334
heat,0.33158854233780644,10,0.14770554184008688,0.15096613950807108,0.1466371733943188,0.15645902184239782,0.09405502520820334
heat,0.33158854233780644,11,0.14697728502109506,0.15032786422535474,0.1458010976858564,0.15571290041294011,0.09405502520820334
heat,0.4050942113609618,0,0.1613079784396979,0.1651520064535481,0.159917521162982,0.17152884513378597,0.09405502520820334
heat,0.4050942113609618,1,0.1609738125737455,0.16529805522848415,0.16034572000042252,0.17259038830146267,0.09405502520820334
heat,0.4050942113609618,2,0.1616774652238013,0.16498186836968054,0.1606357137232614,0.170985165287494,0.09405502520820334
heat,0.4050942113609618,3,0.16145100103582805,0.16483114807812682,0.16096312065484825,0.1704653657403189,0.09405502520820334
heat,0.4050942113609618,4,0.1617622127847013,0.16485148980071718,0.1595611335872387,0.16956106728985584,0.09405502520820334
heat,0.4050942113609618,5,0.16115293797564856,0.1649299729576294,0.16064512426122216,0.17145375400120008,0.09405502520820334
heat,0.4050942113609618,6,0.16145472411896872,0.16528134764132568,0.16031267068455354,0.17346276616115533,0.09405502520820334
heat,0.4050942113609618,7,0.16144320944530263,0.16485530582153674,0.16054380959633227,0.170229642181888,0.09405502520820334
heat,0.4050942113609618,8,0.16134810205454228,0.16534312151103459,0.16064788363910035,0.17125986027938034,0.09405502520820334
heat,0.4050942113609618,9,0.16198039073356763,0.16456737136512134,0.15940196817986296,0.16986476441138432,0.09405502520820334
heat,0.4050942113609618,10,0.16172050021328027,0.16536376743905457,0.16069855401600627,0.17127693446025197,0.09405502520820334
heat,0.4050942113609618,11,0.16105466050804904,0.16476671645922777,0.1598015841197214,0.17071341240887244,0.09405502520820334
heat,0.49489442222940616,0,0.17275925715775342,0.17686556152219474,0.17137541263735612,0.18351535137075764,0.09405502520820334
heat,0.49489442222940616,1,0.17238165912924996,0.17691128933966688,0.17172722043187966,0.18465320898666188,0.09405502520820334
heat,0.49489442222940616,2,0.17299371722401016,0.17667559371500746,0.17203847313959197,0.18310266909688283,0.09405502520820334
heat,0.49489442222940616,3,0.17287437147846813,0.1765015806653923,0.1723936879320713,0.18242329796281676,0.09405502520820334
heat,0.49489442222940616,4,0.17331036674585223,0.17648146488980435,0.17094786822576832,0.1814525277191062,0.09405502520820334
heat,0.49489442222940616,5,0.17255495126384443,0.17654123073472833,0.17201917636480052,0.18363011751903097,0.09405502520820334
heat,0.49489442222940616,6,0.17285702659611643,0.17695749144175973,0.17169736932790122,0.1857412306085608,0.09405502520820334
heat,0.49489442222940616,7,0.17283692785769858,0.1764605497687966,0.17192089902170113,0.18223086371588318,0.09405502520820334
heat,0.49489442222940616,8,0.1728695969734487,0.1769710396879971,0.17215919777035105,0.1832020013959053,0.09405502520820334
heat,0.49489442222940616,9,0.17352288899162693,0.17608289618720957,0.1705945076144678,0.18172055271285315,0.09405502520820334
heat,0.49489442222940616,10,0.17306545792113284,0.17699404751466502,0.17210211809065173,0.18319357359336938,0.09405502520820334
heat,0.49489442222940616,11,0.17247850611647025,0.1764303620698776,0.17116632417650043,0.18291701411532135,0.09405502520820334
heat,0.6046013057825198,0,0.18038151700466795,0.18424054659540773,0.1795935526032325,0.1914982822841898,0.09405502520820334
heat,0.6046013057825198,1,0.18041834542892438,0.18447395037134823,0.179462829975458,0.19214882883162449,0.09405502520820334
heat,0.6046013057825198,2,0.18066463261146137,0.1840866270559601,0.1797842403930832,0.1907430081169601,0.09405502520820334
heat,0.6046013057825198,3,0.18067330946935192,0.18413513918363844,0.18041832197563062,0.19000919018207915,0.09405502520820334
heat,0.6046013057825198,4,0.18058685031442348,0.18413977413488802,0.1787593153088295,0.1890577036663071,0.09405502520820334
heat,0.6046013057825198,5,0.18032251165710586,0.18405985221854726,0.17967984788676117,0.19132358699932012,0.09405502520820334
heat,0.6046013057825198,6,0.18029789136210997,0.18472980882758908,0.17973126430445308,0.19347324044489028,0.09405502520820334
heat,0.6046013057825198,7,0.18065709637471053,0.18396181236432801,0.17965467568173213,0.18975742120722935,0.09405502520820334
heat,0.6046013057825198,8,0.1810435415437349,0.18463856086302266,0.1799890689682327,0.1912677801170713,0.09405502520820334
heat,0.6046013057825198,9,0.1809334385735012,0.18394782212651495,0.1781692175388076,0.18922939600349292,0.09405502520820334
heat,0.6046013057825198,10,0.18071347280107894,0.18453712462248534,0.17974798841620715,0.19056254790652918,0.09405502520820334
heat,0.6046013057825198,11,0.18001358688209398,0.1841492498110793,0.17892110015031598,0.19068173280762982,0.09405502520820334
heat,0.7386277204483875,0,0.18492994219739484,0.18825866233733732,0.18440790635186552,0.19627562951012434,0.09405502520820334
heat,0.7386277204483875,1,0.1851076317750965,0.18872308339599608,0.18418932673342056,0.1964587303023321,0.09405502520820334
heat,0.7386277204483875,2,0.18537098449553022,0.1887276496498712,0.18453101256463303,0.19541967372977892,0.09405502520820334
heat,0.7386277204483875,3,0.1855088759712922,0.1889576345291104,0.18520886611441856,0.19452174994943358,0.09405502520820334
heat,0.7386277204483875,4,0.1852569729332091,0.18849922156957974,0.1834842217063928,0.19301625931358876,0.09405502520820334
heat,0.7386277204483875,5,0.18509691241423495,0.18855717143147954,0.1843650534935384,0.19542184013897257,0.09405502520820334
heat,0.7386277204483875,6,0.18497674858271115,0.18928182494882406,0.18436049491171516,0.19746907329801885,0.09405502520820334
heat,0.7386277204483875,7,0.18524616629569787,0.18855805912687337,0.18437331065057794,0.1936361660204181,0.09405502520820334
heat,0.7386277204483875,8,0.1857909306023573,0.18907826187266272,0.18498745079906193,0.19573285760356024,0.09405502520820334
heat,0.7386277204483875,9,0.18531477496210425,0.1883860353715554,0.18297959534206715,0.19377792659169657,0.09405502520820334
heat,0.7386277204483875,10,0.18528303601033322,0.18911290640442718,0.18427227676780522,0.1944921875737137,0.09405502520820334
heat,0.7386277204483875,11,0.18470063615446505,0.1885208745112359,0.18365157431419668,0.19467895352251366,0.09405502520820334
heat,0.9023647554129296,0,0.1830322518524717,0.18630319305031812,0.18262335063600366,0.19404622205564717,0.09405502520820334
heat,0.9023647554129296,1,0.18324000077298921,0.1867091946281547,0.18238301436848603,0.19418441101875536,0.09405502520820334
heat,0.9023647554129296,2,0.183525664279152,0.18663312144112654,0.1826441955061579,0.19347037320298183,0.09405502520820334
heat,0.9023647554129296,3,0.1836473055287508,0.1871024447001025,0.1833448115269241,0.19205481295557722,0.09405502520820334
heat,0.9023647554129296,4,0.18334589356244094,0.18664668082634933,0.18170549021367083,0.1912135092281563,0.09405502520820334
heat,0.9023647554129296,5,0.1833024207287735,0.18660565071686885,0.18250115332735423,0.19349498871872545,0.09405502520820334
heat,0.9023647554129296,6,0.1831602081681409,0.18720486539884434,0.18243225702860333,0.19553285602775727,0.09405502520820334
heat,0.9023647554129296,7,0.18325789898964748,0.18627149366750073,0.1825500135855336,0.19182398449041155,0.09405502520820334
heat,0.9023647554129296,8,0.18387856079559112,0.1871712227955275,0.18346579165308502,0.19316034375570995,0.09405502520820334
heat,0.9023647554129296,9,0.183372469442116,0.18619896809953942,0.18131762581304248,0.19137987504820245,0.09405502520820334
heat,0.9023647554129296,10,0.1832488434079295,0.18701935954191976,0.1822219319327776,0.19217812884947705,0.09405502520820334
heat,0.9023647554129296,11,0.18301539109171358,0.18667409707987798,0.18186817138174655,0.19290675939669588,0.09405502520820334
heat,1.1023985822210063,0,0.173751698042274,0.17660236809297386,0.17314993978463492,0.18382432453592706,0.09405502520820334
heat,1.1023985822210063,1,0.1739268790770116,0.17704327124106234,0.17308548277008773,0.18420305300497156,0.09405502520820334
heat,1.1023985822210063,2,0.17408933638378482,0.17694095243708774,0.17308995982928277,0.18357571336445322,0.09405502520820334
heat,1.1023985822210063,3,0.1742614059122851,0.1772518576799284,0.17394496691912298,0.18166362065614255,0.09405502520820334
heat,1.1023985822210063,4,0.17370501644165373,0.17711404173688525,0.17246650202014466,0.18156603224612156,0.09405502520820334
heat,1.1023985822210063,5,0.1740073410664806,0.17700861083597977,0.17313411038814885,0.18372509773663215,0.09405502520820334
heat,1.1023985822210063,6,0.17379480455528434,0.17748872760922196,0.17300136099357996,0.18557201856750877,0.09405502520820334
heat,1.1023985822210063,7,0.17384401526902704,0.1764939149836504,0.17322711470525104,0.1821496069010754,0.09405502520820334
heat,1.1023985822210063,8,0.17448748333832406,0.17744804791329233,0.17426938560040967,0.18260961509828028,0.09405502520820334
heat,1.1023985822210063,9,0.1739519270586664,0.17654175736735134,0.17221441470120089,0.18130915941499465,0.09405502520820334
heat,1.1023985822210063,10,0.17382452104948998,0.17740511028660427,0.17266536945453076,0.1819404183707909,0.09405502520820334
heat,1.1023985822210063,11,0.17380542823130263,0.17705574968491186,0.17261181925298388,0.1832246991135576,0.09405502520820334
heat,1.3467753774655815,0,0.1569103476327313,0.15921326088978976,0.15614981166602276,0.1656178198513497,0.09405502520820334
heat,1.3467753774655815,1,0.15692728748827475,0.15960267959952684,0.15625753067189238,0.166212673102946,0.09405502520820334
heat,1.3467753774655815,2,0.1570835586594159,0.1596598251913771,0.15628265093023228,0.16570083373080438,0.09405502520820334
heat,1.3467753774655815,3,0.1570464811012127,0.15975797028165206,0.1569777040191957,0.16347710247179792,0.09405502520820334
heat,1.3467753774655815,4,0.1565573530453941,0.15980276071086819,0.15572493869649287,0.16401928668412225,0.09405502520820334
heat,1.3467753774655815,5,0.15700325077199373,0.15976450684545718,0.1562328827690301,0.1659625955738569,0.09405502520820334
heat,1.3467753774655815,6,0.15684911336672294,0.15995769740815274,0.1560488505451388,0.16754654461229154,0.09405502520820334
heat,1.3467753774655815,7,0.15674923304288163,0.15906652581811143,0.15636796350928459,0.16455981638276518,0.09405502520820334
heat,1.3467753774655815,8,0.1574622717503463,0.15997746316856898,0.1572894289567329,0.16450783539020797,0.09405502520820334
heat,1.3467753774655815,9,0.15705790143667014,0.15937944310832683,0.15560863624027385,0.16370789838395464,0.09405502520820334
heat,1.3467753774655815,10,0.1569633389631538,0.159931876901346,0.1556932451013982,0.1638061093134124,0.09405502520820334
heat,1.3467753774655815,11,0.1568043374869988,0.1596645954957966,0.15584013524266752,0.16557007621614894,0.09405502520820334
heat,1.645324972836305,0,0.13368175655948847,0.13552805800854162,0.1328250948257675,0.1407340688848795,0.09405502520820334
heat,1.645324972836305,1,0.1335492174900309,0.1358510061113687,0.13307665488540646,0.141482228601151,0.09405502520820334
heat,1.645324972836305,2,0.13363605765690523,0.1358407941272297,0.13328737575713923,0.14110099696680958,0.09405502520820334
heat,1.645324972836305,3,0.13357444507895677,0.1359313300481689,0.13338545468093876,0.13922045607085104,0.09405502520820334
heat,1.645324972836305,4,0.13318785461120433,0.13597448138188978,0.13264954373320653,0.1397922043860842,0.09405502520820334
heat,1.645324972836305,5,0.13351647405026987,0.13590914951624314,0.13298579191144927,0.14144217318841806,0.09405502520820334
heat,1.645324972836305,6,0.1334828259137988,0.1362000242122141,0.1327753883492159,0.14271862685308667,0.09405502520820334
heat,1.645324972836305,7,0.1333237148912405,0.1353470469715801,0.13315420526343547,0.1402755830242613,0.09405502520820334
heat,1.645324972836305,8,0.1339817160649506,0.13601452221644883,0.13358227315006954,0.13990857012301572,0.09405502520820334
heat,1.645324972836305,9,0.13370457004943864,0.13579977245355834,0.1326475937824733,0.13945019865691216,0.09405502520820334
heat,1.645324972836305,10,0.13351518353908814,0.135991058859875,0.13250705486978323,0.13963658434549645,0.09405502520820334
heat,1.645324972836305,11,0.13333723746703832,0.1358973245766859,0.13272550648550524,0.14116364574218276,0.09405502520820334
heat,2.010056251052876,0,0.1064553644732258,0.10782129711532663,0.10559839929730819,0.11222628315860897,0.09405502520820334
heat,2.010056251052876,1,0.10615497266900568,0.10804490713217492,0.10594050106265826,0.11257611982849972,0.09405502520820334
heat,2.010056251052876,2,0.10621739019677665,0.10790699508624754,0.10611132954157135,0.11232244304538078,0.09405502520820334
heat,2.010056251052876,3,0.10620888602133545,0.1080747202575712,0.10589454233491562,0.11089530803423335,0.09405502520820334
heat,2.010056251052876,4,0.10588523386273241,0.10800596187973252,0.10546977225653308,0.11138520724717507,0.09405502520820334
heat,2.010056251052876,5,0.10610258178088272,0.10809226122205265,0.10580129098740576,0.11269489647912115,0.09405502520820334
