uses,time_per_use,adaptive_angle_upper_bound,parallel_achieved_half_diamond,full_adaptive_optimum_half_diamond,perfect
3,0.23388202955175152,1.5315264186250241,0.9992290362407229,0.9992290362407229,False
3,0.23688051711010732,1.5511613727099602,0.9998072404820648,0.9998072404820648,False
3,0.2398790046684631,1.5707963267948966,1.0,1.0,True
4,0.0,0.0,0.0,0.0,False
4,0.0022488656687668414,0.019634954084936207,0.0196336924606283,0.0196336924606283,False
4,0.004497731337533683,0.039269908169872414,0.03925981575906861,0.03925981575906861,False
4,0.006746597006300524,0.05890486225480862,0.05887080365118903,0.05887080365118903,False
4,0.008995462675067366,0.07853981633974483,0.07845909572784494,0.07845909572784494,False
4,0.011244328343834207,0.09817477042468103,0.0980171403295606,0.0980171403295606,False
4,0.013493194012601049,0.11780972450961724,0.11753739745783764,0.11753739745783764,False
4,0.01574205968136789,0.13744467859455342,0.137012341681968,0.137012341681968,False
4,0.01799092535013473,0.15707963267948966,0.15643446504023087,0.15643446504023087,False
4,0.020239791018901575,0.17671458676442586,0.1757962799343545,0.1757962799343545,False
4,0.022488656687668414,0.19634954084936207,0.19509032201612825,0.19509032201612825,False
4,0.024737522356435254,0.21598449493429825,0.21430915306505072,0.21430915306505072,False
4,0.026986388025202097,0.23561944901923448,0.2334453638559054,0.2334453638559054,False
4,0.02923525369396894,0.2552544031041707,0.25249157701515795,0.25249157701515795,False
4,0.03148411936273578,0.27488935718910684,0.2714404498650742,0.2714404498650742,False
4,0.03373298503150262,0.2945243112740431,0.29028467725446233,0.29028467725446233,False
4,0.03598185070026946,0.3141592653589793,0.3090169943749474,0.3090169943749474,False
4,0.038230716369036306,0.3337942194439155,0.3276301795616935,0.3276301795616935,False
4,0.04047958203780315,0.3534291735288517,0.34611705707749296,0.34611705707749296,False
4,0.042728447706569986,0.3730641276137879,0.3644704998791496,0.3644704998791496,False
4,0.04497731337533683,0.39269908169872414,0.3826834323650898,0.3826834323650898,False
4,0.04722617904410367,0.41233403578366035,0.40074883310314097,0.40074883310314097,False
4,0.04947504471287051,0.4319689898685965,0.418659737537428,0.418659737537428,False
4,0.05172391038163735,0.4516039439535327,0.436409240673342,0.436409240673342,False
4,0.053972776050404195,0.47123889803846897,0.45399049973954675,0.45399049973954675,False
4,0.05622164171917104,0.4908738521234052,0.47139673682599764,0.47139673682599764,False
4,0.05847050738793788,0.5105088062083414,0.4886212414969549,0.4886212414969549,False
4,0.06071937305670472,0.5301437602932776,0.5056573733779846,0.5056573733779846,False
4,0.06296823872547155,0.5497787143782137,0.5224985647159488,0.5224985647159488,False
4,0.0652171043942384,0.56941366846315,0.5391383229110002,0.5391383229110002,False
4,0.06746597006300524,0.5890486225480862,0.5555702330196022,0.5555702330196022,False
4,0.06971483573177209,0.6086835766330224,0.5717879602276122,0.5717879602276122,False
4,0.07196370140053893,0.6283185307179586,0.5877852522924731,0.5877852522924731,False
4,0.07421256706930576,0.6479534848028947,0.6035559419535713,0.6035559419535713,False
4,0.07646143273807261,0.667588438887831,0.619093949309834,0.619093949309834,False
4,0.07871029840683945,0.6872233929727672,0.6343932841636455,0.6343932841636455,False
4,0.0809591640756063,0.7068583470577035,0.6494480483301837,0.6494480483301837,False
4,0.08320802974437314,0.7264933011426397,0.6642524379112817,0.6642524379112817,False
4,0.08545689541313997,0.7461282552275758,0.6788007455329417,0.6788007455329417,False
4,0.08770576108190682,0.7657632093125121,0.6930873625456359,0.6930873625456359,False
4,0.08995462675067366,0.7853981633974483,0.7071067811865475,0.7071067811865475,False
4,0.0922034924194405,0.8050331174823844,0.7208535967029187,0.7208535967029187,False
4,0.09445235808820734,0.8246680715673207,0.7343225094356856,0.7343225094356856,False
4,0.09670122375697418,0.8443030256522569,0.7475083268625967,0.7475083268625967,False
4,0.09895008942574102,0.863937979737193,0.7604059656000308,0.7604059656000308,False
4,0.10119895509450787,0.8835729338221293,0.773010453362737,0.773010453362737,False
4,0.1034478207632747,0.9032078879070654,0.7853169308807448,0.7853169308807448,False
4,0.10569668643204155,0.9228428419920017,0.7973206537727071,0.7973206537727071,False
4,0.10794555210080839,0.9424777960769379,0.8090169943749475,0.8090169943749475,False
4,0.11019441776957523,0.962112750161874,0.8204014435255135,0.8204014435255135,False
4,0.11244328343834208,0.9817477042468103,0.8314696123025452,0.8314696123025452,False
4,0.11469214910710891,1.0013826583317464,0.8422172337162864,0.8422172337162864,False
4,0.11694101477587576,1.0210176124166828,0.8526401643540922,0.8526401643540922,False
4,0.1191898804446426,1.0406525665016189,0.8627343859777917,0.8627343859777917,False
4,0.12143874611340943,1.0602875205865552,0.8724960070727971,0.8724960070727971,False
4,0.12368761178217628,1.0799224746714915,0.881921264348355,0.881921264348355,False
4,0.1259364774509431,1.0995574287564274,0.8910065241883678,0.8910065241883678,False
4,0.12818534311970997,1.119192382841364,0.8997482840522215,0.8997482840522215,False
4,0.1304342087884768,1.1388273369263,0.9081431738250813,0.9081431738250813,False
4,0.13268307445724364,1.158462291011236,0.9161879571171359,0.9161879571171359,False
4,0.13493194012601048,1.1780972450961724,0.9238795325112867,0.9238795325112867,False
4,0.13718080579477732,1.1977321991811085,0.9312149347588035,0.9312149347588035,False
4,0.13942967146354418,1.2173671532660448,0.9381913359224842,0.9381913359224842,False
4,0.14167853713231102,1.2370021073509812,0.944806046466878,0.944806046466878,False
4,0.14392740280107785,1.2566370614359172,0.9510565162951535,0.9510565162951535,False
4,0.1461762684698447,1.2762720155208533,0.9569403357322088,0.9569403357322088,False
4,0.14842513413861153,1.2959069696057894,0.9624552364536472,0.9624552364536472,False
4,0.1506739998073784,1.315541923690726,0.9675990923602598,0.9675990923602598,False
4,0.15292286547614523,1.335176877775662,0.9723699203976766,0.9723699203976766,False
4,0.15517173114491206,1.3548118318605982,0.9767658813208724,0.9767658813208724,False
4,0.1574205968136789,1.3744467859455345,0.9807852804032304,0.9807852804032304,False
4,0.15966946248244573,1.3940817400304706,0.9844265680898916,0.9844265680898916,False
4,0.1619183281512126,1.413716694115407,0.9876883405951378,0.9876883405951378,False
4,0.16416719381997943,1.4333516482003432,0.9905693404435773,0.9905693404435773,False
4,0.16641605948874627,1.4529866022852793,0.9930684569549263,0.9930684569549263,False
4,0.1686649251575131,1.4726215563702154,0.9951847266721968,0.9951847266721968,False
4,0.17091379082627994,1.4922565104551515,0.996917333733128,0.996917333733128,False
4,0.17316265649504678,1.5118914645400878,0.9982656101847159,0.9982656101847159,False
4,0.17541152216381364,1.5315264186250241,0.9992290362407229,0.9992290362407229,False
4,0.17766038783258048,1.5511613727099602,0.9998072404820648,0.9998072404820648,False
4,0.17990925350134732,1.5707963267948966,1.0,1.0,True
