pair,window_idx,start,stop,max_abs_corr,best_lag_ms,corr_at_0ms,corr_at_10ms,mean_abs_corr
L1-V1,178,1458176,1490944,0.004822186419539226,-8.544921875,-0.0018714414578271602,0.0012407203229370532,0.0018520029190886263
L1-V1,179,1466368,1499136,0.00500675223233833,0.0,-0.00500675223233833,-0.0007512582250939023,0.0025033171621062
L1-V1,180,1474560,1507328,0.0046751971798818,-2.197265625,-0.004582282764144717,-0.0006424653829584064,0.002131275621850078
L1-V1,181,1482752,1515520,0.004380580092173435,9.27734375,-0.0034757761498470327,-0.0035456217487518727,0.0025231380931811176
L1-V1,182,1490944,1523712,0.0040198159495402645,1.220703125,-0.003429989643541587,-0.0034341627682735257,0.002502245057711974
L1-V1,183,1499136,1531904,0.007153570339157706,-12.451171875,0.0011156284350299303,0.004561360483290224,0.003953517743218679
L1-V1,184,1507328,1540096,0.006401501753264133,12.20703125,0.0024100836090137083,0.004470615558998332,0.002764638870615439
L1-V1,185,1515520,1548288,0.007683902031792071,5.859375,0.003932684165528006,0.005988941424641017,0.0035902732744529336
L1-V1,186,1523712,1556480,0.006881770275507931,12.20703125,0.0022579480293533076,0.0057207678221624534,0.0034391189082545537
L1-V1,187,1531904,1564672,0.004267897680244925,14.6484375,-0.0012428357129519497,0.0037932195703391084,0.0013492647445402456
L1-V1,188,1540096,1572864,0.003796578079600411,14.892578125,-0.0017132551728328514,0.0028397217341620744,0.0013869671059167077
L1-V1,189,1548288,1581056,0.005684097107407946,1.46484375,-0.0041589354051325125,0.0012227971310331239,0.0021410095941981626
L1-V1,190,1556480,1589248,0.00687302424428927,11.23046875,-0.0009689407667323769,0.004726017572691673,0.0028956468835853663
L1-V1,191,1564672,1597440,0.005915852418651243,10.986328125,0.0010159619057790684,0.004267515954870982,0.0021720459161657527
L1-V1,192,1572864,1605632,0.0077927123005872324,9.765625,0.0011468525950881472,0.007716395297041699,0.003718829701689985
L1-V1,193,1581056,1613824,0.0077546555524083335,3.90625,0.004352768026838773,0.006492319595608875,0.004021340876870989
L1-V1,194,1589248,1622016,0.0063340703545895745,10.498046875,0.0036798009443459144,0.0058028866515055936,0.0032745096466208936
L1-V1,195,1597440,1630208,0.005157885404745773,-10.986328125,0.0025535258992210636,0.0023388423153904167,0.002843071474156911
L1-V1,196,1605632,1638400,0.004064098918466295,-10.7421875,0.0009266718515238811,0.002792388863328,0.0020516553777636254
L1-V1,197,1613824,1646592,0.002600488393606633,-6.8359375,-0.0020071960355455133,0.0023389831446142917,0.0008797491877887242
L1-V1,198,1622016,1654784,0.0041256725084947,13.18359375,-0.002987987116323697,-9.943350840024507e-05,0.0014442167943431385
L1-V1,199,1630208,1662976,0.0021026977389312887,10.009765625,-0.00040487243875275355,0.0021026977389312887,0.0009361784403491695
L1-V1,200,1638400,1671168,0.0021608676118637714,6.103515625,0.0017850129493124642,0.0013104158949659352,0.0010914797300205733
L1-V1,201,1646592,1679360,0.0038383525904594523,-8.056640625,0.0010259762182020455,0.0016070760706538986,0.0016709180700809957
L1-V1,202,1654784,1687552,0.0046623996047515034,11.962890625,0.002647274784138608,0.003672634905266044,0.0020627143090221896
L1-V1,203,1662976,1695744,0.005366218508698535,5.615234375,0.0039017350876497624,0.00270013538261416,0.0025208137868103758
L1-V1,204,1671168,1703936,0.003035753076858199,-7.080078125,0.0021311742223129792,0.0007836841707690113,0.0014931532047417569
L1-V1,205,1679360,1712128,0.007879449750258923,14.892578125,0.00178281147682614,0.0051932300925547886,0.0029275679420189887
L1-V1,206,1687552,1720320,0.008323288181936528,14.892578125,0.001693813375577331,0.005453275592111269,0.002912655624047005
L1-V1,207,1695744,1728512,0.012336069193643702,14.892578125,-0.0005100975074779511,0.007437032120194571,0.0043343904972382745
L1-V1,208,1703936,1736704,0.010753023570542346,14.892578125,0.0011763060420957748,0.00987515258118624,0.005185592957284561
L1-V1,209,1712128,1744896,0.003577922331606176,4.39453125,0.002739496381690264,0.0011048228723816544,0.0014779003780924509
L1-V1,210,1720320,1753088,0.007148006853134599,-10.986328125,0.0023600237411102788,-0.004294922124531641,0.0030655907790983804
L1-V1,211,1728512,1761280,0.0075223849871821034,-10.986328125,0.002339783001964521,-0.0030540474801721133,0.0035424350343616216
L1-V1,212,1736704,1769472,0.00859755777912434,-13.18359375,0.0022832862005850913,-0.004240628319667002,0.0037696335264554583
L1-V1,213,1744896,1777664,0.004475887017293544,-6.103515625,0.0024416136069475747,0.0013457062951662596,0.0023978276462105195
L1-V1,214,1753088,1785856,0.00834794549540942,14.404296875,0.0017619898262789461,0.006974561830146529,0.003713519602692945
L1-V1,215,1761280,1794048,0.007645942274025219,12.939453125,0.0012847313277104184,0.004857923124461987,0.002743263510132317
L1-V1,216,1769472,1802240,0.006758442799873298,10.986328125,0.0034755985014355336,0.005310895836697602,0.003254362214221458
L1-V1,217,1777664,1810432,0.0037398369804409475,4.8828125,0.002935087333405388,0.0014987496372094794,0.0021997657301385887
L1-V1,218,1785856,1818624,0.00287173882622777,11.962890625,0.0011786609588150907,0.0023039187409977383,0.0018160896326798281
L1-V1,219,1794048,1826816,0.003833178175628232,7.568359375,0.0005684820208551925,0.0033015360219569557,0.0015738370811402645
L1-V1,220,1802240,1835008,0.003201873907774717,-2.197265625,-0.0021437045753838297,0.0017013058244749735,0.0012766334216081855
L1-V1,221,1810432,1843200,0.006141011503373125,-9.033203125,-0.0026526419990745456,0.004862712500870236,0.0025694159748107215
L1-V1,222,1818624,1851392,0.002747746349925341,-8.7890625,-0.0016677127436774014,0.0007731686494115151,0.0010858580920469446
L1-V1,223,1826816,1859584,0.005386589721556235,-13.427734375,-0.000276370386077835,0.004188580735913087,0.0024115289576290017
L1-V1,224,1835008,1867776,0.0080462428444732,-13.427734375,-0.0023694425283614473,0.005672295815947382,0.004321615135919831
L1-V1,225,1843200,1875968,0.006936120932205325,-13.671875,-0.0010407196328132173,0.006430150821808963,0.00426575405991727
L1-V1,226,1851392,1884160,0.006173966835197064,-8.7890625,-0.0024122571102717584,0.0046858324727116225,0.0035614506885233476
L1-V1,227,1859584,1892352,0.0013653617909409174,10.498046875,-0.00011623412725890594,0.001070935888706117,0.0005567972848843816
L1-V1,228,1867776,1900544,0.004798182814673944,12.939453125,0.0012436361116363026,0.002543689651679021,0.002020316431743133
L1-V1,229,1875968,1908736,0.00485691072111337,10.986328125,0.001716714037531667,0.0008697044926148775,0.00166226268204585
L1-V1,230,1884160,1916928,0.010888791827671098,10.7421875,0.005031538635190767,0.008091290599987042,0.005219812771201484
L1-V1,231,1892352,1925120,0.008860591809097863,12.6953125,0.00031740495802213214,0.00629655090666695,0.003302312890757629
L1-V1,232,1900544,1933312,0.005286014200408179,-5.37109375,0.0031938847333839167,0.003911706761150991,0.003309539371193155
L1-V1,233,1908736,1941504,0.0061862155605254595,1.220703125,0.0019326488559169577,0.0050351578178843516,0.0031705588610926403
L1-V1,234,1916928,1949696,0.00664124766016893,-5.37109375,0.0029709737437537903,0.0011540408221489,0.0032680170250372967
L1-V1,235,1925120,1957888,0.006711242526414777,3.41796875,0.0020988447200960985,0.003366441275131111,0.0027108263895975287
L1-V1,236,1933312,1966080,0.008173399008891554,3.662109375,0.0023130036794039065,0.004923556913864863,0.0032524395990109283
L1-V1,237,1941504,1974272,0.007659857754323303,-3.173828125,0.0029740425209478123,0.0016601545577055062,0.0030705634737625124
L1-V1,238,1949696,1982464,0.005303104376694536,-3.662109375,0.0021064096685657974,0.00047412808372812836,0.002377953878386539
L1-V1,239,1957888,1990656,0.006503035065579442,-5.37109375,0.004441871546127362,-0.0006165421840816192,0.0033935316283823765
L1-V1,240,1966080,1998848,0.00539607419134056,-5.615234375,0.002259487971401873,-0.0008468263999529277,0.0023442784923540026
L1-V1,241,1974272,2007040,0.006414366482431796,7.8125,0.0018317702211288072,0.004890797454173497,0.0032699732296761277
L1-V1,242,1982464,2015232,0.006915373643491028,13.916015625,0.002862727928716067,0.006034958050180934,0.0037812725023371866
L1-V1,243,1990656,2023424,0.008938144016234356,2.9296875,0.005624881506184485,0.007201042611200733,0.0046157443937062
L1-V1,244,1998848,2031616,0.008579724167908354,2.9296875,0.005473291614892276,0.006820623007761919,0.004586343657923511
L1-V1,245,2007040,2039808,0.009683610961946873,-1.953125,0.00712983223306475,0.002452112920247765,0.005394929993387649
L1-V1,246,2015232,2048000,0.007906355005027668,-8.056640625,0.0029630878921970334,0.0009083730971965767,0.0037315510215679957
L1-V1,247,2023424,2056192,0.005750177950484501,-9.521484375,0.001672059224753484,-0.0033931277091675755,0.0034182515712679632
L1-V1,248,2031616,2064384,0.0030635918509452405,9.521484375,-0.00045122366557306313,-0.002629358291809037,0.0010940422105388482
L1-V1,249,2039808,2072576,0.0069893155122332466,-8.7890625,-0.003234633439833754,-0.001654844354334647,0.0036957504583290434
L1-V1,250,2048000,2080768,0.008238149523556735,-9.765625,-0.0016630136523338777,0.00020957134601295307,0.0037865727927401836
L1-V1,251,2056192,2088960,0.00769105644252043,-9.765625,-0.0018907238204338638,-0.001213070301851046,0.003218533785384524
L1-V1,252,2064384,2097152,0.04618829496987937,10.25390625,0.000785411031817643,-0.045872924176144046,0.027017397117550395
